persona_id,idx,source_config,persona_text,age_refined,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::148309,148309,persona,an immunodeficient high school student in Australia,16,yes,100,"The persona explicitly states 'high school student' and specifies their location as Australia, which confirms current enrollment in high school/upper secondary education.",0,16,16
persona::148958,148958,persona,A high school student who has taken up checkers as a hobby and looks up to their expertise,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::149180,149180,persona,A high school prankster who often butts heads with authority figures but excels in creative writing,16,yes,100,"The persona explicitly identifies as a 'high school prankster', which unambiguously indicates current enrollment in high school.",0,16,16
persona::149500,149500,persona,A junior in high school who runs a successful YouTube channel about DIY crafts and repurposing items,16,yes,100,"The persona explicitly states 'a junior in high school', which is a clear indication of current enrollment in high school/upper secondary education.",0,16,16
persona::149743,149743,persona,A high school student getting ready for the national robotics competition,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::150174,150174,persona,A high school student who has an interest in biology but no background knowledge of termites,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::150209,150209,persona,An American Art Student at New Canaan High School,16,yes,100,"The persona explicitly states 'An American Art Student at New Canaan High School', which confirms current enrollment in high school.",0,16,16
persona::150356,150356,persona,A student athlete at T.L. Hanna High School,16,yes,100,"The persona explicitly identifies as a 'student athlete at T.L. Hanna High School,' which confirms current enrollment in high school.",0,16,16
persona::150755,150755,persona,"A high school teenager who's a thrill-ride enthusiast, constantly comparing his mom’s park with others",16,yes,100,"The persona explicitly identifies as a 'high school teenager', which directly indicates current enrollment in high school / upper secondary education.",0,16,16
persona::150991,150991,persona,A shy high schooler who finds confidence through mastering the clarinet,16,yes,100,"The persona explicitly states 'a shy high schooler', which unambiguously identifies current enrollment in high school.",0,16,16
persona::151023,151023,persona,A high school student who is just starting to learn programming and seeks guidance on string manipulation,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::151129,151129,persona,"an anime-fan high school girl who's staying in Japan, incapable of understanding English language but big fan of J-rock",16,yes,100,"The persona explicitly identifies as a 'high school girl', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::151235,151235,persona,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::151298,151298,persona,A high school student who dreams of embarking on epic adventures but is limited by their age and resources,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::151461,151461,persona,A high school student who excels in math competitions and enjoys weekend Sudoku challenges with their grandparent,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::151817,151817,persona,A high school junior preparing for the National History Day competition with a focus on cultural anthropology,16,yes,100,"The persona explicitly states 'a high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::152234,152234,persona,A high school student with big dreams but unsure where to begin in their education and career path,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::152246,152246,persona,A junior in high school who is writing a research paper on Kenneth F. Murrah and seeks guidance,16,yes,100,"The persona explicitly states 'a junior in high school', which is a clear indication of current enrollment in high school/upper secondary education.",0,16,16
persona::152267,152267,persona,a high school women's basketball player from the competitor team of Thurgood Marshall High School,16,yes,100,"The persona explicitly identifies as a high school women's basketball player from the competitor team of Thurgood Marshall High School, which confirms current enrollment in high school.",0,16,16
persona::152339,152339,persona,A high school student passionate about giving back to those who have served their country,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::152434,152434,persona,"A curious high school student from a different continent, aspiring to become a future model UN delegate",16,yes,100,"The persona explicitly states 'a curious high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::152673,152673,persona,A talented high school quarterback eager to learn from the retired player's experience,16,yes,100,"The persona explicitly states 'a talented high school quarterback,' which confirms current enrollment in high school.",0,16,16
persona::152711,152711,persona,A Cuban high school student studying political science,16,yes,100,"The persona explicitly states 'A Cuban high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::152914,152914,persona,A high schooler who tutors younger siblings and works part-time after school to help financially,16,yes,100,"The persona explicitly identifies as a 'high schooler', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::153203,153203,persona,a high school student in a web design course,16,yes,100,The persona explicitly states 'a high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::153286,153286,persona,High school football player and underwear enthusiast,16,yes,100,"The persona explicitly identifies as a 'high school football player,' which confirms current enrollment in high school.",0,16,16
persona::153730,153730,persona,A high school student keen on studying theoretical physics but possesses an unconventional interest in vintage art techniques,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::153740,153740,persona,A high school student fascinated by programming and eager to learn Tkinter for creating their own projects,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::153933,153933,persona,a freshman high school student who participated in GEMS,16,yes,100,"The persona explicitly identifies as a 'freshman high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::153985,153985,persona,A high school student from Suriname interested in the country's political history.,16,yes,100,"The persona explicitly states 'A high school student from Suriname', which unambiguously indicates current enrollment in high school.",0,16,16
persona::154129,154129,persona,A quiet and reserved high school student who often seeks comfort and guidance from the nurse,16,yes,100,"The persona explicitly states 'high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::154302,154302,persona,A high school student who is considering experimenting with drugs due to peer pressure,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::154372,154372,persona,a high school student who is interested in space exploration but has little background knowledge in radio astronomy.,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::154401,154401,persona,A high school history student eager to learn about the veteran's firsthand experiences during the war,16,yes,100,"The persona explicitly identifies as a 'high school history student', which confirms current enrollment in high school.",0,16,16
persona::154588,154588,persona,"A high school student with a budding interest in biology, who regularly engages with the blogger's content and asks questions",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::154894,154894,persona,A health-conscious high school athlete who often helps their parent distribute the donated bread,16,yes,100,"The persona explicitly states 'a health-conscious high school athlete', which directly identifies them as currently enrolled in high school.",0,16,16
persona::155259,155259,persona,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::155368,155368,persona,A fellow high school student who has attended a military-style summer camp and can offer insights on physical training,16,yes,100,"The persona explicitly identifies as a 'fellow high school student', which directly confirms current enrollment in high school.",0,16,16
persona::155844,155844,persona,A high school junior aiming to become a writer and deeply influenced by the works of Brontë and Shakespeare,16,yes,100,"The persona explicitly states 'a high school junior', which is a clearly defined grade in high school / upper secondary education.",0,16,16
persona::156163,156163,persona,"A high school sophomore who attends the workshops, fascinated by the possibilities of technology",16,yes,100,"The persona explicitly states 'a high school sophomore', which confirms current enrollment in high school.",0,16,16
persona::156293,156293,persona,A high school student who loves reading romance novels and dreams of finding true love,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::156804,156804,persona,A high school lacrosse player looking for mentorship and advice on balancing sports and academics,16,yes,100,"The persona explicitly identifies as a 'high school lacrosse player', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::157065,157065,persona,"A slightly shy, awkward high school student who dreams of running away to the circus",16,yes,100,"The persona explicitly states 'high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::157169,157169,persona,A curious and musically inclined high schooler who sees the connection between science and music,16,yes,100,"The persona explicitly identifies as a 'high schooler', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::157580,157580,persona,A dedicated high school student active in art clubs and aiming for a scholarship,16,yes,100,"The persona explicitly states 'a dedicated high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::158848,158848,persona,"A high school senior aspiring to be an astronaut, taking every available STEM class",16,yes,100,"The persona explicitly states they are a 'high school senior', which is a clear indication of current enrollment in high school / upper secondary education.",0,16,16
persona::158971,158971,persona,A high school student who thrives in project-based learning environments and values the educator's guidance,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::159035,159035,persona,a high school student in the Clark County who hopes to have a career in public service,16,yes,100,"The persona explicitly states 'a high school student in the Clark County', which directly confirms current enrollment in high school.",0,16,16
persona::159282,159282,persona,A high school student who has started a YouTube channel to make science experiments based on principles learned from their mentor,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::159466,159466,persona,A high school football player who aspires to follow in his father's footsteps and play for the Georgia Bulldogs,16,yes,100,"The persona explicitly identifies as a 'high school football player', which directly indicates current enrollment in high school / upper secondary education.",0,16,16
persona::159914,159914,persona,"A motivated high school student interested in pursuing a career in medicine, inspired by the biology teacher's passion for public health education",16,yes,100,"The persona explicitly states 'a motivated high school student', which directly identifies current enrollment in high school.",0,16,16
persona::160440,160440,persona,A high school robotics team leader working part-time at a local technology shop,16,yes,100,"The persona explicitly identifies as a 'high school robotics team leader', which confirms current enrollment in high school.",0,16,16
persona::160468,160468,persona,A curious high school math student trying to wrap my head around group theory,16,yes,100,"The persona explicitly states 'A curious high school math student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::160632,160632,persona,A curious and creative high school student who aspires to become an optometrist,16,yes,100,"The persona explicitly states 'a curious and creative high school student', which directly identifies current enrollment in high school.",0,16,16
persona::160695,160695,persona,A high school student: a big fan of RWBY and aspiring to be a composer,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::160781,160781,persona,A high school student from a different state who shares a deep interest in the Revolutionary era and seeks guidance from the librarian for their research project,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::160999,160999,persona,An underdog high school football player with an inspiring story,16,yes,100,"The persona explicitly identifies as a 'high school football player', which directly indicates current enrollment in high school.",0,16,16
persona::161158,161158,persona,An American high school student studying evolutionary biology.,16,yes,100,"The persona explicitly states 'An American high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::161475,161475,persona,A creative high school student with an aspiration to become a novelist,16,yes,100,"The persona explicitly states 'a creative high school student', which directly indicates current enrollment in high school.",0,16,16
persona::161587,161587,persona,A high school student interested in pursuing a career in medicine and seeks advice from their grandma,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::162512,162512,persona,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::162837,162837,persona,A high school student looking for community service opportunities and has a love for baking,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::163037,163037,persona,A high school cross country runner who is committed to maintaining their peak physical condition,16,yes,100,"The persona explicitly identifies as a 'high school cross country runner', which directly indicates current enrollment in high school.",0,16,16
persona::163638,163638,persona,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,16,yes,100,"The persona explicitly states 'a fellow high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::164234,164234,persona,a Japanese American high school student who is very interested in civil rights history.,16,yes,100,"The persona explicitly states 'high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::164471,164471,persona,A high school student torn between pursuing musical theater and living up to the athletic expectations of their parent,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::165506,165506,persona,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::166008,166008,persona,A high school student who discovers a passion for history through playing the educational games,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::166078,166078,persona,A high school junior interested in social activism and making educational YouTube videos on historical events,16,yes,100,"The persona explicitly states 'a high school junior', which is a clearly defined grade in high school / upper secondary education.",0,16,16
persona::166298,166298,persona,"a politically-engaged high school student residing in Washington County, Maryland.",16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::166341,166341,persona,A high school sophomore who appreciates the connections between historical events and scientific advancements,16,yes,100,"The persona explicitly states 'a high school sophomore', which confirms current enrollment in high school (upper secondary education).",0,16,16
persona::166370,166370,persona,A high school student who just moved to the United States and is learning about the American political system.,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::166493,166493,persona,A high school student interested in history who is writing a report on Sweden for a school project,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::166506,166506,persona,A trendy high school student obsessed with animation and comics,16,yes,100,"The persona explicitly identifies as a 'trendy high school student', which directly confirms current enrollment in high school.",0,16,16
persona::166525,166525,persona,A talented high school quarterback proven to lead his team and make game-changing plays,16,yes,100,"The persona explicitly identifies as a 'high school quarterback', which directly indicates current enrollment in high school.",0,16,16
persona::167078,167078,persona,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,16,yes,100,"The persona explicitly states 'A curious high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::167360,167360,persona,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,16,yes,100,"The persona explicitly states 'high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::167376,167376,persona,A high schooler with a keen interest in both coding and ancient civilizations,16,yes,100,"The persona explicitly identifies as a 'high schooler', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::167513,167513,persona,A high school student dealing with the divorce of their parents and seeking emotional stability,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::167720,167720,persona,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::167927,167927,persona,A high school student who feels conflicted about their parent's protective instincts,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::167963,167963,persona,A high school student regularly visiting to gain knowledge about classical literature for school assignments,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::168144,168144,persona,an ambitious senior high school student considering a career in educational administration,16,yes,100,"The persona explicitly identifies as a 'senior high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::168191,168191,persona,a politically indifferent person who barely passed his high school history class,16,yes,100,"The persona explicitly states 'his high school history class', which confirms current enrollment in high school.",0,16,16
persona::168199,168199,persona,A high school female athlete who played in the Iowa Girl's State Championship.,16,yes,100,"The persona explicitly identifies as a 'high school female athlete' and mentions participation in the 'Iowa Girl's State Championship,' which is a high school-level competition, confirming current enrollment in high school.",0,16,16
persona::168283,168283,persona,A curious high school student who wants to understand the mathematical principles behind genetic inheritance,16,yes,100,"The persona explicitly states 'a curious high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::168483,168483,persona,"A high school student studying hard for math exams, aiming to follow the family tradition into accounting",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::168718,168718,persona,A dedicated high school percussionist who looks up to the seasoned percussionist as a mentor and role model,16,yes,100,"The persona explicitly identifies as a 'high school percussionist', which directly indicates current enrollment in high school.",0,16,16
persona::168756,168756,persona,a politically indifferent high school student interested in basketball and video games,16,yes,100,The persona explicitly self-identifies as a 'high school student'.,0,16,16
persona::169240,169240,persona,An ambitious high school politician who often crosses paths in discourse-centered events,16,yes,100,"The persona explicitly identifies as a 'high school politician' and mentions being involved in 'discourse-centered events,' which confirms current enrollment in high school.",0,16,16
persona::169810,169810,persona,A high school student taking advanced courses in world history and cultural studies,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::170023,170023,persona,"a high school student from Pima County, Arizona",16,yes,100,"The persona explicitly states 'a high school student from Pima County, Arizona', which unambiguously indicates current enrollment in high school.",0,16,16
persona::170057,170057,persona,a nerdy teenager in high school and a massive fan of The Lord of the Rings and Lego.,16,yes,100,"The persona explicitly states 'a nerdy teenager in high school', which unambiguously indicates current enrollment in high school.",0,16,16
persona::170150,170150,persona,A curious high school student who asks the retired judge endless questions about famous landmark cases,16,yes,100,"The persona explicitly states 'A curious high school student', which unambiguously identifies them as currently enrolled in high school.",0,16,16
persona::170539,170539,persona,A high school student struggling with complex sentence construction and punctuation,16,yes,100,The persona explicitly identifies as a 'high school student',0,16,16
persona::170842,170842,persona,A high school student who is determined to be the school valedictorian.,16,yes,100,"The persona explicitly identifies as a 'high school student' and expresses a goal related to being the school valedictorian, which confirms current enrollment in high school.",0,16,16
persona::170909,170909,persona,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,16,yes,100,"The persona explicitly states '12th grade student' and mentions participation in the 'District High School Scholars Bowl', which confirms current enrollment in high school.",0,16,16
persona::171053,171053,persona,A high school student fascinated by chemistry and the history of photography in China.,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::171249,171249,persona,A high school student interested in becoming a speech therapist and eager to learn about language immersion techniques,16,yes,100,"The persona explicitly states 'A high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::171304,171304,persona,A high school student inspired by literature and working to build his volunteer service hours,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::171781,171781,persona,a high school student who is a big fan of The Vampire Diaries and The Originals,16,yes,100,The persona explicitly identifies as a 'high school student',0,16,16
persona::171974,171974,persona,A high school student with a passion for art and a history of anger management issues,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::172011,172011,persona,A high school English language learner fascinated by the intricacies of English grammar,16,yes,100,"The persona explicitly states 'a high school English language learner', which confirms current enrollment in high school.",0,16,16
persona::172067,172067,persona,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,16,yes,100,"The persona explicitly identifies as a 'high school student' and is seeking guidance on starting a tech blog and improving coding skills, which aligns with current enrollment in high school.",0,16,16
persona::172106,172106,persona,A group of enthusiastic high school students who help maintain the bee colonies and learn about the importance of pollinators,16,yes,100,"The persona explicitly states 'high school students', which unambiguously indicates current enrollment in high school.",0,16,16
persona::172700,172700,persona,"Hungarian high school student passionate about sports, with fencing as a favorite.",16,yes,100,"The persona explicitly states 'Hungarian high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::172753,172753,persona,A high school student who is a loyal fan and watches every episode of the talk show,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::172777,172777,persona,A politically active high school student advocating for a more inclusive history curriculum,16,yes,100,"The persona explicitly identifies as a 'high school student' and is described as politically active in that context, which directly satisfies the mandatory condition of current enrollment in high school.",0,16,16
persona::172892,172892,persona,A struggling high school student who finally experiences a breakthrough in their understanding of calculus,16,yes,100,"The persona explicitly identifies as a 'struggling high school student', which directly confirms current enrollment in high school.",0,16,16
persona::172950,172950,persona,A curious high school sophomore keen on using geographic knowledge to start an ecotourism business,16,yes,100,"The persona explicitly states 'high school sophomore', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::172952,172952,persona,A sports-loving high schooler who knows nothing about music and historical events.,16,yes,100,"The persona explicitly self-identifies as a 'high schooler', which satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::172968,172968,persona,a Hawaiian high school student who loves to read about influential figures from his region,16,yes,100,"The persona explicitly identifies as a 'Hawaiian high school student', which satisfies the mandatory condition of current enrollment in high school / upper secondary education.",0,16,16
persona::173120,173120,persona,A high school student who assists with the production of the gardening show and aspires to become a horticulturalist,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::173367,173367,persona,A high school student interested in pursuing a career in social work and looks up to the retired social worker as a role model,16,yes,100,"The persona explicitly states 'A high school student', which directly confirms current enrollment in high school.",0,16,16
persona::173446,173446,persona,A high school science fair champion who experiments with plant genetics and tutors younger students in biology,16,yes,100,"The persona explicitly identifies as a 'high school science fair champion', which unambiguously indicates current enrollment in high school.",0,16,16
persona::173673,173673,persona,A regular high school student who never had to use any subscription-based study aid before,16,yes,100,"The persona explicitly states 'A regular high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::173677,173677,persona,A talented high school basketball player looking to improve their guard skills,16,yes,100,"The persona explicitly identifies as a 'high school basketball player', which directly indicates current enrollment in high school.",0,16,16
persona::174778,174778,persona,A high school student who dreams of becoming a hematologist and seeks guidance and advice,16,yes,100,"The persona explicitly states 'A high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::174980,174980,persona,A curious high school student who recently took up an interest in virology and is learning about the coronavirus for a school project.,16,yes,100,"The persona explicitly states 'a curious high school student' and mentions learning about the coronavirus for a 'school project', which confirms current enrollment in high school.",0,16,16
persona::175334,175334,persona,A high school athlete who initially doubted the benefits of yoga but now credits it for improving their performance and mental well-being,16,yes,100,"The persona explicitly identifies as a 'high school athlete', which directly indicates current enrollment in high school.",0,16,16
persona::175369,175369,persona,A high school band member who plays the trumpet and admires their grandparent's contribution to music,16,yes,100,"The persona explicitly identifies as a 'high school band member', which directly indicates current enrollment in high school.",0,16,16
persona::176055,176055,persona,A high school student who struggled with reading comprehension and found solace in art,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::176704,176704,persona,A diligent high schooler who aspires to learn English and travel outside Syria,16,yes,100,"The persona explicitly states 'A diligent high schooler', which unambiguously indicates current enrollment in high school.",0,16,16
persona::177367,177367,persona,An ambitious high school student who takes additional jobs to contribute to the family income,16,yes,100,"The persona explicitly states 'An ambitious high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::177393,177393,persona,A high school student who has attended every live performance and knows all the YouTuber's songs by heart,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::177792,177792,persona,A high school senior who excels in visual learning and can offer insights on effective teaching techniques,16,yes,100,"The persona explicitly states 'a high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::177910,177910,persona,"A high school basketball star with a promising future, recently sidetracked by a torn ACL",16,yes,100,"The persona explicitly identifies as a 'high school basketball star', which unambiguously indicates current enrollment in high school.",0,16,16
persona::178052,178052,persona,"A high school student who opts in for science subjects, hoping to follow older sibling's footsteps in computer science",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::178162,178162,persona,A high school senior who has benefited from the individualized education plans and is now considering a career in education,16,yes,100,"The persona explicitly states 'a high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::178415,178415,persona,a high school student who is doubtful about discount shopping,16,yes,100,The persona explicitly identifies as 'a high school student'.,0,16,16
persona::179396,179396,persona,A high school junior who is producing a documentary on the social effects of the internet for a class project,16,yes,100,"The persona explicitly states 'a high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::179509,179509,persona,A high school basketball player with a recurring ankle sprain who needs long-term management strategies,16,yes,100,"The persona explicitly identifies as a 'high school basketball player', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::179551,179551,persona,A high school student curious about different religions and seeking guidance for their future studies,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::179667,179667,persona,A politically indifferent high school student who's just been assigned to write a report about a local politician.,16,yes,100,The persona explicitly self-identifies as a 'high school student'.,0,16,16
persona::179745,179745,persona,A high school student looking for hands-on work experience in the field,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::179800,179800,persona,A high school student who helps the local business owner manage social media accounts and promote financial education initiatives,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::179918,179918,persona,A driven high school student with ambitions of becoming a neurosurgeon,16,yes,100,"The persona explicitly states 'a driven high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::180657,180657,persona,An aspiring athlete at Moeller High School who looks up to former successful players for inspiration,16,yes,100,"The persona explicitly states they are an aspiring athlete at Moeller High School, which confirms current enrollment in high school.",0,16,16
persona::180734,180734,persona,A high school student who recently moved to a new military base and is struggling to adapt to the new environment,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions moving to a new military base, which aligns with the context of current high school enrollment.",0,16,16
persona::181005,181005,persona,An Indonesian high school student who is interested in the entertainment industry,16,yes,100,"The persona explicitly identifies as an 'Indonesian high school student', which directly satisfies the mandatory condition of current enrollment in high school / upper secondary education.",0,16,16
persona::181072,181072,persona,A high school student who aspires to become a firefighter and admires the custodian's dedication to their job,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::181443,181443,persona,A shy but brilliant high school student known for their deep thoughts on global economic issues,16,yes,100,"The persona explicitly states 'high school student', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::181602,181602,persona,A Catholic high school student who is interested in humanistic education and deeply respects Jesuits.,16,yes,100,"The persona explicitly identifies as a 'Catholic high school student', which directly satisfies the mandatory condition of current enrollment in high school / upper secondary education.",0,16,16
persona::181735,181735,persona,A high school student interested in pursuing a career in technology but lacks basic digital skills,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::182110,182110,persona,"A high school student participating in a logic competition, eager to learn new strategies",16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::182932,182932,persona,A high school student advocating for youth empowerment and representation in local government,16,yes,100,"The persona explicitly states 'A high school student advocating for youth empowerment and representation in local government', which directly identifies current enrollment in high school.",0,16,16
persona::183028,183028,persona,A high school student with a natural talent for argumentation seeking to improve their skills under the coach's guidance,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::183192,183192,persona,A high school history enthusiast eager to learn about the contributions of Mexican immigrants,16,yes,100,"The persona explicitly identifies as a 'high school history enthusiast,' which indicates current enrollment in high school.",0,16,16
persona::183449,183449,persona,A high school student who finds inspiration in the podcast series and has started their own history blog,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::183469,183469,persona,A high school student who looks up to their older sibling's leadership skills and seeks guidance on running for student council,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::183630,183630,persona,A high school student in Japan who respects tradition and academic achievements,16,yes,100,"The persona explicitly identifies as a 'high school student in Japan', which satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::183847,183847,persona,A high school student who shares their thoughts on recent YA books they have read,16,yes,100,"The persona explicitly identifies as a 'high school student' and discusses reading YA books, which aligns with current high school enrollment.",0,16,16
persona::184407,184407,persona,"A high school student fascinated by old equipment, developing a newfound interest in analog photography",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::185016,185016,persona,a high school student who loves animation and space exploration but isn't interested in the Oscars.,16,yes,100,"The persona explicitly states 'a high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::185082,185082,persona,A diligent high school junior who aspires to become an anthropologist,16,yes,100,"The persona explicitly states 'a diligent high school junior', which confirms current enrollment in high school with a specific grade level (junior, typically 11th grade).",0,16,16
persona::185431,185431,persona,A high school student who is president of their school's investment club,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::185651,185651,persona,a high school student who is fascinated with how the world of online gaming and real world shopping can intersect.,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
