persona_id,idx,source_config,persona_text,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::64040,64040,persona,A Newcastle Knights fan who is a female rugby player in high school.,yes,100,Persona is described as a high school student,12,16,16
persona::68908,68908,persona,A Chinese exchange student who just started attending Seneca Valley High School.,yes,100,currently attending high school,12,16,16
persona::71953,71953,persona,"I am a high school student living in Nuis, the Netherlands.",yes,100,Persona explicitly states they are a high school student,12,16,16
persona::78245,78245,persona,A high school senior who is heavily involved in football and has received an offer to play for SMU Mustangs in 2023.,yes,100,Persona is described as a high school senior,12,16,16
persona::79700,79700,persona,"A high school student, good with his hands and considering following in his father's career path",yes,100,Explicitly described as a high school student,12,16,16
persona::85807,85807,persona,A high school student who finds inspiration in the complex characters and storylines of '90s teen dramas,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::90778,90778,persona,A high school senior in China who is zealously interested in studying history for its own merit and is not politically ambitious.,yes,100,Persona is explicitly described as a high school senior,12,16,16
persona::92613,92613,persona,A high school junior who thrives in creative writing and has won several young authors' awards,yes,100,Persona is explicitly described as a high school junior,12,16,16
persona::96879,96879,persona,A high school senior who brings the teacher a cup of coffee every morning as a token of appreciation,yes,100,Persona is explicitly described as a high school senior,12,16,16
persona::98723,98723,persona,A star high school quarterback who admires the child prodigy's dedication to excellence,yes,100,Described as a high school quarterback,12,16,16
persona::101373,101373,persona,An ambitious high school student in Beijing who is interested in studying abroad in the UK but is not sure about which subject to major in.,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::105915,105915,persona,A curious high schooler taking AP History and seeking guidance to deepen their understanding of the subject,yes,100,Explicitly describes themselves as a high schooler,12,16,16
persona::107505,107505,persona,an impressed and inspired rural high school drama student,yes,100,explicitly described as a high school student,12,16,16
persona::108732,108732,persona,A high school student who is assigned to interview a community member for a history project,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::119118,119118,persona,A high school track and field star recovering from a career-threatening injury,yes,100,Persona is described as a high school track and field star,12,16,16
persona::122168,122168,persona,A high school student who aspires to become an Olympic athlete and seeks advice on the socioeconomic aspects,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::127958,127958,persona,A high school student who helps technologically train their cafeteria student club members,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::131321,131321,persona,A high school student who loves animals and spends weekends helping out at the shelter,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::134191,134191,persona,A high school student with a passion for engineering seeking advice on pursuing a career in metrology,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::137571,137571,persona,An academically-driven high school senior who leads the debate team and is working on a thesis about the Olympics,yes,100,Explicitly described as a high school senior,12,16,16
persona::141610,141610,persona,"A high school student living in Nome, Alaska who is interested in becoming a radio DJ.",yes,100,Persona is explicitly described as a high school student,12,16,16
persona::145852,145852,persona,A high school student who aspires to become a successful stock trader,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::150755,150755,persona,"A high school teenager who's a thrill-ride enthusiast, constantly comparing his mom’s park with others",yes,100,Persona is explicitly described as a high school teenager,12,16,16
persona::153286,153286,persona,High school football player and underwear enthusiast,yes,95,high school football player indicates current high school attendance,12,16,16
persona::158848,158848,persona,"A high school senior aspiring to be an astronaut, taking every available STEM class",yes,100,Persona is explicitly described as a high school senior,12,16,16
persona::160440,160440,persona,A high school robotics team leader working part-time at a local technology shop,yes,100,Persona is described as a high school robotics team leader,12,16,16
persona::166506,166506,persona,A trendy high school student obsessed with animation and comics,yes,100,explicitly described as a high school student,12,16,16
persona::168144,168144,persona,an ambitious senior high school student considering a career in educational administration,yes,100,explicitly described as a senior high school student,12,16,16
persona::171781,171781,persona,a high school student who is a big fan of The Vampire Diaries and The Originals,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::172968,172968,persona,a Hawaiian high school student who loves to read about influential figures from his region,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::174980,174980,persona,A curious high school student who recently took up an interest in virology and is learning about the coronavirus for a school project.,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::191644,191644,persona,a politically indifferent high school student in Argentina,yes,100,explicitly described as a high school student,12,16,16
persona::193615,193615,persona,a high school student in Grandview who wants a part-time job,yes,100,explicitly described as a high school student,12,16,16
persona::195090,195090,persona,"A high school student interested in physics, who benefits from the interactive exhibits in their learning",yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::198830,198830,persona,A high school student preparing for the SAT and seeking advice on effective study strategies,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::1522,1522,persona,A high school basketball player looking to learn the secrets of the game from their wise grandfather,yes,100,Persona is explicitly described as a high school basketball player,13,16,16
persona::3314,3314,persona,A high school student interested in marketing and participating in the alumna's mentorship program,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::5151,5151,persona,The reigning sprint champion in a neighboring high school looking to defend his title,yes,100,Persona is described as being in a high school,13,16,16
persona::6472,6472,persona,A curious high schooler passionate about marine life and interested in learning about seagrass conservation,yes,100,Persona explicitly describes themselves as a high schooler,13,16,16
persona::8043,8043,persona,a current high school student who struggles understanding older movie references,yes,100,explicitly described as a current high school student,13,16,16
persona::9406,9406,persona,"A mature high schooler with a lot of responsibility, working part-time in his aunt's beauty salon after school and on weekends.",yes,100,Described as a high schooler,13,16,16
persona::14597,14597,persona,"A high school student interested in coding, seeking guidance on getting started with OpenCV",yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::21961,21961,persona,A talented high school soccer player seeking personalized training to improve her skills,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::28772,28772,persona,A high school student who is just beginning to discover the complexity of post-modernist literature,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::30221,30221,persona,"A high school student on the baseball team, who is keen on learning the sport's history and tactics",yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::36357,36357,persona,A high school student doing a summer internship to learn about sustainable agriculture and pollinators,yes,100,Explicitly described as a high school student,13,16,16
persona::39911,39911,persona,"A high school student with passion for digital art, looking for channels to learn and improve their skills",yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::43107,43107,persona,A high school student with a talent for creating viral TikTok dance challenges,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::45138,45138,persona,"A high school senior considering a major in International Studies, motivated by their fascination with global cultures",yes,100,Persona is described as a high school senior,13,16,16
persona::47592,47592,persona,A high school biology student interested in understanding the scientific aspects of gardening,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::49496,49496,persona,a 15 year old male high school student.,yes,100,Persona is explicitly described as a 15 year old high school student,13,15,15
persona::51156,51156,persona,A high school student concerned about their GPA and extracurricular activities,yes,100,Explicitly describes themselves as a high school student,13,16,16
persona::59291,59291,persona,"A high school student interested in pursuing a career in materials science, seeking guidance on combining physics and chemistry",yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::60761,60761,persona,A high school student who just got their driver's license and received their first traffic ticket,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::65035,65035,persona,"A high school jock known for intimidating others, struggling with their own insecurities",yes,100,Persona is explicitly described as a high school jock,13,16,16
persona::66600,66600,persona,A high school senior interested in pursuing a career in chemical engineering,yes,100,Persona is explicitly described as a high school senior,13,16,16
persona::67528,67528,persona,"An annoyed high school senior who, despite having interest in current events, prefers reading in a succinct and straightforward style",yes,100,Persona explicitly describes themselves as a high school senior,13,16,16
persona::70455,70455,persona,A high school student who relies on the non-profit organization's free internet access to complete their school assignments,yes,100,Explicitly described as a high school student,13,16,16
persona::73536,73536,persona,A high schooler who loves to make puns,yes,100,Persona explicitly describes themselves as a high schooler,13,16,16
persona::77179,77179,persona,A high school student who is passionate about fantasy novels and is seeking recommendations for a new series,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::78311,78311,persona,A high school student in Terry High School who's been fascinated by choir music since childhood.,yes,100,Explicitly described as a high school student,13,16,16
persona::81254,81254,persona,a high school student who's not very serious about his grades and dislikes excel.,yes,100,persona explicitly describes themselves as a high school student,13,16,16
persona::83888,83888,persona,A high school classmate of Olivier Léveillé who had the same passion for cross-country skiing but never made it professionally on the track.,yes,100,Described as a high school classmate,13,16,16
persona::85962,85962,persona,a high school student in West Virginia who is passionate about STEM,yes,100,explicitly described as a high school student,13,16,16
persona::87823,87823,persona,A high school student who is curious about anime but has never watched any before,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::92985,92985,persona,A 17-year-old female high schooler who doesn't like violent aspects in video games.,yes,100,Persona is explicitly described as a 17-year-old high schooler,13,17,17
persona::94523,94523,persona,A high school student who assists with farm operations while dreaming of a career beyond agriculture,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::101473,101473,persona,"A high school student in UK, who is passionate about pursuing higher education in Biochemistry.",yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::104416,104416,persona,A high school student who saves up their allowance to buy their favorite comic book series,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::107604,107604,persona,A high school student from another country who is inspired by the competition winner's success and seeks their advice,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::108736,108736,persona,"A popular student who takes the immigrant high school student under their wing, introducing them to different social circles",yes,100,The persona is described as a high school student.,13,16,16
persona::111857,111857,persona,A football enthusiast of Jefferson High School in Georgia,yes,90,attends Jefferson High School,13,16,16
persona::115595,115595,persona,Bangladeshi high school senior dreaming of becoming an engineer,yes,100,Persona is explicitly described as a high school senior,13,16,16
persona::119131,119131,persona,A high school student who is more intrigued by electronic dance music and sees rock & roll as their parent's genre,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::120171,120171,persona,A shy high schooler who finds solace in nature and wants to capture its beauty through photography,yes,100,Persona explicitly describes themselves as a high schooler,13,16,16
persona::126629,126629,persona,A high school student in Hungary trying to choose a sports career path,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::127988,127988,persona,A high school student balancing competitive swimming with aspirations to study biomedical engineering,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::129860,129860,persona,a proud Lebanese high school student and athlete who's considering pursuing a career in sprinting.,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::137712,137712,persona,A high school student who is frustrated with the limitations of the regular admissions system and seeking alternative options for higher education,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::139315,139315,persona,A high school junior passionate about robotics and eager to apply chemical principles to robotic sensors,yes,100,Persona is explicitly described as a high school junior,13,16,16
persona::141681,141681,persona,A high school student learning about the structure of local government,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::144191,144191,persona,A high school student in a Russian lower-tier city who is not very good at biology,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::149500,149500,persona,A junior in high school who runs a successful YouTube channel about DIY crafts and repurposing items,yes,100,Persona is explicitly described as a junior in high school,13,16,16
persona::150991,150991,persona,A shy high schooler who finds confidence through mastering the clarinet,yes,100,Persona explicitly describes themselves as a high schooler,13,16,16
persona::156804,156804,persona,A high school lacrosse player looking for mentorship and advice on balancing sports and academics,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::158971,158971,persona,A high school student who thrives in project-based learning environments and values the educator's guidance,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::160468,160468,persona,A curious high school math student trying to wrap my head around group theory,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::162115,162115,persona,An aspiring high school football player who idolizes Caleb Huntley,yes,100,Persona describes themselves as a high school football player,13,16,16
persona::166525,166525,persona,A talented high school quarterback proven to lead his team and make game-changing plays,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::175334,175334,persona,A high school athlete who initially doubted the benefits of yoga but now credits it for improving their performance and mental well-being,yes,100,Persona is explicitly described as a high school athlete,13,16,16
persona::179509,179509,persona,A high school basketball player with a recurring ankle sprain who needs long-term management strategies,yes,100,Persona is explicitly described as a high school basketball player,13,16,16
persona::181005,181005,persona,An Indonesian high school student who is interested in the entertainment industry,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::185997,185997,persona,A high school student seeking help in understanding geometric proofs,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::190471,190471,persona,A shy high school student seeking advice on how to ask their crush out to prom,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::192200,192200,persona,A high school student interested in pursuing a career in education and eager to provide feedback on the curriculum specialist's programs,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::193617,193617,persona,A tech-savvy high school student who is passionate about coding and wants to learn more about RESTful APIs,yes,100,Persona explicitly describes themselves as a high school student,13,16,16
persona::197032,197032,persona,a young female high school student in Spain who aspires to be a mathematician,yes,100,explicitly described as a high school student,13,16,16
persona::197713,197713,persona,A high school student organizing a fundraiser to support veterans' organizations,yes,100,Persona is explicitly described as a high school student,13,16,16
persona::1524,1524,persona,a 17-year-old high school student doing a paper for a history class,yes,100,explicitly described as a high school student,14,17,17
persona::9411,9411,persona,A high school senior participating in a project-based learning program that integrates multiple subjects,yes,100,Explicitly described as a high school senior,14,16,16
persona::12504,12504,persona,A high school student who is interested in pursuing a career in healthcare and wants to learn more about disease prevention,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::14643,14643,persona,A high school student who is torn between joining a gang for protection and pursuing education,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::17482,17482,persona,A curious and determined high school student who aspires to become a white hat hacker,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::18387,18387,persona,A curious high school student eager to learn about the Ottoman Empire from different perspectives,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::20048,20048,persona,A high school distance runner who used to watch races on TV.,yes,100,Persona is explicitly described as a high school distance runner,14,16,16
persona::23774,23774,persona,a Taiwanese high school student who wishes to study in Australia in the future,yes,100,explicitly described as a high school student,14,16,16
persona::25280,25280,persona,A high school student from Russia with a strong interest in comparative education and a budding passion for learning about different cultures through educational systems.,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::27709,27709,persona,A high school student from a rural area who relies on the virtual study sessions to supplement their math education,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::33060,33060,persona,an Austrian high school student who struggles with language courses,yes,100,explicitly described as a high school student,14,16,16
persona::34966,34966,persona,a Russian high school student who is interested in psychology and history,yes,100,explicitly described as a high school student,14,16,16
persona::38124,38124,persona,A curious high school biology student from the Charters Towers Region,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::46576,46576,persona,A high school student struggling to understand the concept of inverse functions,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::49570,49570,persona,a student at Saitama Sakae High School who takes great pride in their sports ability,yes,100,Attends Saitama Sakae High School,14,16,16
persona::52691,52691,persona,A rising high school basketball talent with eyes set on a D1 scholarship and subsequent NBA career,yes,100,Described as a rising high school basketball talent,14,16,16
persona::55626,55626,persona,A high school student who has transformed their bedroom into a home gym and shares workout routines with their classmates,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::58019,58019,persona,A tech-savvy high school student who enjoys converting old movies into digital formats,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::62563,62563,persona,"A fellow high school athlete with a similar dream of playing for Mississippi State, creating a competitive yet supportive relationship",yes,100,Persona is explicitly described as a high school athlete,14,16,16
persona::64112,64112,persona,A high school buddy who loves outdoor adventures and initiatives related to environmental conservation,yes,100,Persona is explicitly described as a high school buddy,14,16,16
persona::65315,65315,persona,A high school junior who's adamantly opposed to classical literature.,yes,100,Persona explicitly describes themselves as a high school junior,14,16,16
persona::67613,67613,persona,A high school student who aspires to become a filmmaker and looks up to the YouTuber's content,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::69057,69057,persona,A high school student with interests in fashion and hopes to start her own clothing line,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::72019,72019,persona,A high school student and part-time sports commentator who has never liked Cobra Sports.,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::76212,76212,persona,A high school student passionate about understanding the causes and consequences of World War II,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::77336,77336,persona,A fellow high school student who shares the same passion for storytelling and interviews local community members,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::78363,78363,persona,"A high school student interested in pursuing a career in game development, seeking guidance on the necessary educational path",yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::81672,81672,persona,An idealistic high school student who aspires to end violence in their school through peer mediation programs,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::86030,86030,persona,"A high school student in Oshawa who is a big fan of hockey, particularly the Oshawa Generals, and closely follows the World Junior Hockey Championships",yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::89524,89524,persona,A high school valedictorian exploring the intersection of technology and natural sciences,yes,100,Persona is explicitly described as a high school valedictorian,14,16,16
persona::94529,94529,persona,a Mexican high school student attending a public school,yes,100,explicitly described as a high school student,14,16,16
persona::98972,98972,persona,A high school student from a different state who seeks remote SAT and ACT tutoring,yes,100,Explicitly described as a high school student,14,16,16
persona::103204,103204,persona,A high school student struggling with expressing their ideas clearly in writing,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::104593,104593,persona,A high school student who is homeschooled through a virtual learning platform,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::106145,106145,persona,a high school javelin thrower hoping to become a professional athlete,yes,100,explicitly described as a high school student,14,16,16
persona::110266,110266,persona,A high school track star who is inspired by the stories of triumph and failure from their grandparent,yes,100,Persona is explicitly described as a high school track star,14,16,16
persona::113695,113695,persona,a high school student who likes video games and has a basic understanding of programming but struggles with math.,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::115684,115684,persona,A curious high schooler who is inspired to pursue a career in biomechanics,yes,100,Persona explicitly describes themselves as a high schooler,14,16,16
persona::119251,119251,persona,A high school student interested in photography who helps take pictures of the dishes for the blog,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::120200,120200,persona,A high school student who is a member of several sports teams and is seeking advice on managing their time effectively,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::126667,126667,persona,A high school student inspired to study cybersecurity and law enforcement to protect people’s rights online,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::128408,128408,persona,A disciplined high school student applying to top universities while also managing a part-time job and volunteering at charity events,yes,100,Explicitly described as a high school student,14,16,16
persona::131545,131545,persona,a high school student who needs to research this topic for her biology class presentation,yes,100,explicitly described as a high school student,14,16,16
persona::134253,134253,persona,A high school student who has experienced improved concentration and focus in class due to regular exercise,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::137768,137768,persona,A high school junior passionate about robotics and feels indifferent towards literature,yes,100,Persona is explicitly described as a high school junior,14,16,16
persona::139362,139362,persona,A high school student interested in business and seeks guidance on applying to top-tier finance programs,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::141689,141689,persona,"A high school soccer star who respects the history of the sport but supports Barcelona, sparking friendly debates",yes,100,Persona is explicitly described as a high school soccer star,14,16,16
persona::142547,142547,persona,A curious high schooler conducting a research project on biodegradation,yes,100,Persona explicitly describes themselves as a high schooler,14,16,16
persona::144314,144314,persona,"A high school athlete playing soccer, undeterred by the lack of family tradition in professional athletic success",yes,100,Persona is described as a high school athlete,14,16,16
persona::146030,146030,persona,A high schooler interested in pursuing a career in healthcare and shadowing the retired nurse to gain experience,yes,100,Persona is explicitly described as a high schooler,14,16,16
persona::147565,147565,persona,A curious and enthusiastic high school student who relies on the teacher's explanations to grasp complex geometric concepts,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::151023,151023,persona,A high school student who is just starting to learn programming and seeks guidance on string manipulation,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::152234,152234,persona,A high school student with big dreams but unsure where to begin in their education and career path,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::153730,153730,persona,A high school student keen on studying theoretical physics but possesses an unconventional interest in vintage art techniques,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::164471,164471,persona,A high school student torn between pursuing musical theater and living up to the athletic expectations of their parent,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::168199,168199,persona,A high school female athlete who played in the Iowa Girl's State Championship.,yes,100,Persona is described as a high school athlete.,14,16,16
persona::173090,173090,persona,a high school friend of Jill's who had been on the same softball team,yes,90,high school friend and teammate,14,16,16
persona::175369,175369,persona,A high school band member who plays the trumpet and admires their grandparent's contribution to music,yes,100,Persona is described as a high school band member,14,16,16
persona::179551,179551,persona,A high school student curious about different religions and seeking guidance for their future studies,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::181072,181072,persona,A high school student who aspires to become a firefighter and admires the custodian's dedication to their job,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::182932,182932,persona,A high school student advocating for youth empowerment and representation in local government,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::184407,184407,persona,"A high school student fascinated by old equipment, developing a newfound interest in analog photography",yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::186018,186018,persona,A high school math whiz-kid who ironically enjoys history and dreams about being a historian,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::189553,189553,persona,A high school student discovering the joy of reading through their grandmother's book recommendations,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::190593,190593,persona,A high school student seeking guidance in the subjects the student excels in to improve their grades,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::193622,193622,persona,A high school student with a passion for science who is challenged by the literature teacher to think critically about the human experience,yes,100,Persona is explicitly described as a high school student,14,16,16
persona::195148,195148,persona,a high school football player dreaming of joining the NFL,yes,100,explicitly described as a high school student,14,16,16
persona::197040,197040,persona,A final year high school student who is hesitant about continuing music education.,yes,100,Explicitly described as a high school student,14,16,16
persona::198068,198068,persona,A high school student who has witnessed school shootings and actively participates in student-led protests for safety,yes,100,Persona explicitly describes themselves as a high school student,14,16,16
persona::198993,198993,persona,A high school junior debating between a career in anthropology or graphic design,yes,100,Persona is explicitly described as a high school junior,14,16,16
persona::3390,3390,persona,A high school student who shares a passion for classic Americana and runs a locally popular rockabilly band,yes,100,Persona is explicitly described as a high school student,15,16,16
persona::6842,6842,persona,"A high school student interested in pursuing a career in architecture, who seeks guidance from the engineering student",yes,100,Persona is explicitly described as a high school student,15,16,16
persona::10649,10649,persona,a high school student who loves clothes and is active on Instagram.,yes,100,explicitly described as a high school student,15,16,16
persona::14656,14656,persona,A high school senior who was initially disinterested in math but became motivated after experiencing the math teacher's unique teaching methods,yes,100,Persona is explicitly described as a high school senior,15,16,16
persona::16119,16119,persona,A group of curious and enthusiastic high school students who are eager to learn and experiment,yes,100,Explicitly described as high school students,15,16,16
persona::18425,18425,persona,a high school football player who admires John Roderique and plans to become a coach.,yes,100,persona is described as a high school football player,15,16,16
persona::22234,22234,persona,"A high school student with a passion for astronomy, looking for reliable sources to learn from",yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::23845,23845,persona,A high school football player whose memorable moments on the field were beautifully captured by the sports photographer,yes,100,Persona is explicitly described as a high school football player,15,16,16
persona::27848,27848,persona,A high school student interested in artificial intelligence and its applications in astronomy,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::28966,28966,persona,a Kiwi high school student considering local universities,yes,100,explicitly described as a high school student,15,16,16
persona::33082,33082,persona,A teenger striving to complete her high school education while learning English,yes,100,Persona is currently attending high school,15,16,16
persona::36379,36379,persona,A High school student participating in the discussion,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::38180,38180,persona,A high school student exploring potential career paths and values wisdom of older generations,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::45375,45375,persona,A high school student who is obsessed with video games and pays little attention to academics,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::46588,46588,persona,A high school student struggling to understand trigonometry and looking for extra help in math,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::52707,52707,persona,"A teenage son, who is a high school athlete looking forward to improve his physical performance",yes,100,Persona is described as a high school athlete,15,16,16
persona::56374,56374,persona,"A high school student dealing with anxiety, searching for safe spaces to discuss their feelings",yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::60894,60894,persona,A high school photography club president who greatly admires Gordon Parks,yes,100,Persona is described as a high school photography club president,15,16,16
persona::64195,64195,persona,A high school student who wants to improve their grades in algebra and is seeking a study partner,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::69218,69218,persona,An aspiring young female basketball player in high school who idolizes Sharnee Zoll-Norman,yes,100,Persona is explicitly described as in high school,15,16,16
persona::72045,72045,persona,A high school student looking for books that reflect their own experiences and struggles,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::77368,77368,persona,A high school student interested in computer science and eager to learn about image recognition techniques,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::79950,79950,persona,A high school junior who excels in science and has a fierce interest in climate activism,yes,100,Persona is explicitly described as a high school junior,15,16,16
persona::81719,81719,persona,"A politically engaged high school student in Wallingford, Connecticut.",yes,100,Persona is explicitly described as a high school student,15,16,16
persona::84367,84367,persona,A high school student who inherited a collection of vinyl records and seeks advice on building their music library,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::89536,89536,persona,A high school football player struggling with science classes but eager to understand the scientific principles behind his favorite sport,yes,100,Persona is explicitly described as a high school football player,15,16,16
persona::97203,97203,persona,"A high school student interested in pursuing a career in information theory, seeking guidance and advice",yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::101526,101526,persona,"A high school senior considering a career in environmental science, looking to understand the chemical makeup of pollutants",yes,100,Persona is explicitly described as a high school senior,15,16,16
persona::103287,103287,persona,An honor roll high school student who aspires to be a software engineer and always helps around the house,yes,100,Persona is explicitly described as a high school student,15,16,16
persona::104618,104618,persona,A high school student who was inspired to start a blog reviewing novels after reading one of the novelist's books,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::106316,106316,persona,A tech-savvy high school student who is inspired by the young physicist's innovative use of smartphones in experiments,yes,100,Persona is explicitly described as a high school student,15,16,16
persona::107894,107894,persona,A high school senior trying to decide between pursuing a medical career or becoming a professional musician,yes,100,Persona is explicitly described as a high school senior,15,16,16
persona::113727,113727,persona,A native English high school student who's attempting to learn Old English as part of a school project,yes,100,Explicitly described as a high school student,15,16,16
persona::115776,115776,persona,a Hungarian high school student who dreams to be a bird artist,yes,100,Persona is explicitly described as a high school student,15,16,16
persona::119316,119316,persona,A high school student who relies on the content creator's videos to supplement their remote learning,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::128474,128474,persona,"a high school student in Maharashtra, India, who's planning to study business.",yes,100,explicitly described as a high school student,15,16,16
persona::134291,134291,persona,A curious high school student doing a biology project on snakes.,yes,100,Explicitly described as a high school student,15,16,16
persona::136054,136054,persona,An interested high school student who is doing research on Buddhism for a school project.,yes,100,Explicitly described as a high school student,15,16,16
persona::137837,137837,persona,A 17-year-old high school soccer player in Zimbabwe with dreams of going professional,yes,100,Persona is explicitly described as a high school student,15,17,17
persona::140961,140961,persona,A talented high school athlete who dreams of playing for the Roosters someday,yes,100,Persona is explicitly described as a high school athlete,15,16,16
persona::141774,141774,persona,"A high school student with a love for technology and design, hoping to learn more about custom keyboard making",yes,100,Persona explicitly describes themselves as a high school student,15,16,16
persona::147594,147594,persona,A high school senior who's looking for uniforms and is really passionate about supporting local businesses.,yes,100,Persona is explicitly described as a high school senior,15,16,16
persona::151129,151129,persona,"an anime-fan high school girl who's staying in Japan, incapable of understanding English language but big fan of J-rock",yes,100,described as a high school girl,15,16,16
persona::152246,152246,persona,A junior in high school who is writing a research paper on Kenneth F. Murrah and seeks guidance,yes,100,Persona is explicitly described as a junior in high school,15,16,16
persona::153740,153740,persona,A high school student fascinated by programming and eager to learn Tkinter for creating their own projects,yes,100,Persona explicitly describes themselves as a high school student,15,16,16
