global_persona_index,age,persona_text,item_id,condition,score
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,21,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,38,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,38,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,38,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,36,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,36,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,36,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,31,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,31,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,31,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,30,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,30,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,30,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,37,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,37,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,37,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,39,control,1
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,39,predictive,1
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,39,explicit,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,24,control,1
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,24,predictive,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,24,explicit,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,23,control,1
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,23,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,23,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,4,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,4,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,4,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,15,control,1
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,15,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,15,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,3,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,3,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,3,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,12,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,12,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,12,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,40,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,40,predictive,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,40,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,2,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,2,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,2,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,13,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,13,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,13,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,5,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,5,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,5,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,14,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,14,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,14,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,22,control,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,22,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,22,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,25,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,25,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,25,explicit,4
