idx,persona_text,age,source_config,is_excluded,llm_label,llm_confidence,llm_reason
159466,A high school football player who aspires to follow in his father's footsteps and play for the Georgia Bulldogs,16,persona,False,yes,100,Persona is described as a high school football player
159914,"A motivated high school student interested in pursuing a career in medicine, inspired by the biology teacher's passion for public health education",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
160440,A high school robotics team leader working part-time at a local technology shop,16,persona,False,yes,100,Persona is described as a high school robotics team leader
160468,A curious high school math student trying to wrap my head around group theory,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
160632,A curious and creative high school student who aspires to become an optometrist,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
160695,A high school student: a big fan of RWBY and aspiring to be a composer,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
160781,A high school student from a different state who shares a deep interest in the Revolutionary era and seeks guidance from the librarian for their research project,16,persona,False,yes,100,Persona is explicitly described as a high school student
160999,An underdog high school football player with an inspiring story,16,persona,False,yes,100,explicitly described as a high school football player
161158,An American high school student studying evolutionary biology.,16,persona,False,yes,100,Persona is explicitly described as an American high school student
161475,A creative high school student with an aspiration to become a novelist,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
161587,A high school student interested in pursuing a career in medicine and seeks advice from their grandma,16,persona,False,yes,100,Persona is explicitly described as a high school student
162115,An aspiring high school football player who idolizes Caleb Huntley,16,persona,False,yes,100,Persona describes themselves as a high school football player
162512,A high school student who is part of a folkloric dance troupe to connect with their Mexican heritage,16,persona,False,yes,100,Persona is explicitly described as a high school student
162837,A high school student looking for community service opportunities and has a love for baking,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
163037,A high school cross country runner who is committed to maintaining their peak physical condition,16,persona,False,yes,100,Persona is explicitly described as a high school student
163638,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
164234,a Japanese American high school student who is very interested in civil rights history.,16,persona,False,yes,100,Persona is explicitly described as a high school student
164471,A high school student torn between pursuing musical theater and living up to the athletic expectations of their parent,16,persona,False,yes,100,Persona is explicitly described as a high school student
165506,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
166008,A high school student who discovers a passion for history through playing the educational games,16,persona,False,yes,100,Persona is explicitly described as a high school student
166078,A high school junior interested in social activism and making educational YouTube videos on historical events,16,persona,False,yes,100,Persona is explicitly described as a high school junior
166298,"a politically-engaged high school student residing in Washington County, Maryland.",16,persona,False,yes,100,explicitly described as a high school student
166341,A high school sophomore who appreciates the connections between historical events and scientific advancements,16,persona,False,yes,100,Persona explicitly describes themselves as a high school sophomore
166370,A high school student who just moved to the United States and is learning about the American political system.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
166493,A high school student interested in history who is writing a report on Sweden for a school project,16,persona,False,yes,100,Persona is explicitly described as a high school student
166506,A trendy high school student obsessed with animation and comics,16,persona,False,yes,100,explicitly described as a high school student
166525,A talented high school quarterback proven to lead his team and make game-changing plays,16,persona,False,yes,100,Persona is explicitly described as a high school student
167078,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
167097,A group of fellow high school students who share the same enthusiasm for robotics and compete together in robotics competitions,16,persona,False,yes,100,Explicitly described as high school students
167360,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
167376,A high schooler with a keen interest in both coding and ancient civilizations,16,persona,False,yes,100,Persona explicitly describes themselves as a high schooler
167513,A high school student dealing with the divorce of their parents and seeking emotional stability,16,persona,False,yes,100,Persona is explicitly described as a high school student
167720,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,16,persona,False,yes,100,Persona is explicitly described as a high school student
167927,A high school student who feels conflicted about their parent's protective instincts,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
167963,A high school student regularly visiting to gain knowledge about classical literature for school assignments,16,persona,False,yes,100,Persona is explicitly described as a high school student
168144,an ambitious senior high school student considering a career in educational administration,16,persona,False,yes,100,explicitly described as a senior high school student
168199,A high school female athlete who played in the Iowa Girl's State Championship.,16,persona,False,yes,100,Persona is described as a high school athlete.
168283,A curious high school student who wants to understand the mathematical principles behind genetic inheritance,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
168483,"A high school student studying hard for math exams, aiming to follow the family tradition into accounting",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
168718,A dedicated high school percussionist who looks up to the seasoned percussionist as a mentor and role model,16,persona,False,yes,100,Persona is explicitly described as a high school percussionist
168756,a politically indifferent high school student interested in basketball and video games,16,persona,False,yes,100,explicitly described as a high school student
169133,A high school friend of Lele Nairne and an ardent supporter of international Judo competitions.,16,persona,False,yes,90,Persona is described as a high school friend
169240,An ambitious high school politician who often crosses paths in discourse-centered events,16,persona,False,yes,100,Explicitly described as a high school politician
169394,A group of high school students who actively participate in student government and advocate for better educational opportunities,16,persona,False,yes,100,Explicitly described as high school students
169810,A high school student taking advanced courses in world history and cultural studies,16,persona,False,yes,100,Persona explicitly describes a current high school student
170023,"a high school student from Pima County, Arizona",16,persona,False,yes,100,explicitly described as a high school student
170057,a nerdy teenager in high school and a massive fan of The Lord of the Rings and Lego.,16,persona,False,yes,100,explicitly described as in high school
170150,A curious high school student who asks the retired judge endless questions about famous landmark cases,16,persona,False,yes,100,Persona is explicitly described as a high school student
170539,A high school student struggling with complex sentence construction and punctuation,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
170842,A high school student who is determined to be the school valedictorian.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
170909,A keen competitor and 12th grade student participating in the Alabama Scholastic Competition Association (ASCA) District High School Scholars Bowl,16,persona,False,yes,100,12th grade student participating in a high school competition
171053,A high school student fascinated by chemistry and the history of photography in China.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
171249,A high school student interested in becoming a speech therapist and eager to learn about language immersion techniques,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
171304,A high school student inspired by literature and working to build his volunteer service hours,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
171781,a high school student who is a big fan of The Vampire Diaries and The Originals,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
171974,A high school student with a passion for art and a history of anger management issues,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
172011,A high school English language learner fascinated by the intricacies of English grammar,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
172067,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
172069,a high school classmate of Elliot Graham who felt secretly jealous of his accomplishments,16,persona,False,yes,100,explicitly described as a high school classmate
172106,A group of enthusiastic high school students who help maintain the bee colonies and learn about the importance of pollinators,16,persona,False,yes,100,Explicitly described as high school students
172700,"Hungarian high school student passionate about sports, with fencing as a favorite.",16,persona,False,yes,100,Explicitly described as a high school student
172753,A high school student who is a loyal fan and watches every episode of the talk show,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
172777,A politically active high school student advocating for a more inclusive history curriculum,16,persona,False,yes,100,Persona is explicitly described as a high school student
172892,A struggling high school student who finally experiences a breakthrough in their understanding of calculus,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
172950,A curious high school sophomore keen on using geographic knowledge to start an ecotourism business,16,persona,False,yes,100,Persona is explicitly described as a high school sophomore
172952,A sports-loving high schooler who knows nothing about music and historical events.,16,persona,False,yes,100,Persona explicitly describes themselves as a high schooler
172968,a Hawaiian high school student who loves to read about influential figures from his region,16,persona,False,yes,100,Persona is explicitly described as a high school student
173090,a high school friend of Jill's who had been on the same softball team,16,persona,False,yes,90,high school friend and teammate
173120,A high school student who assists with the production of the gardening show and aspires to become a horticulturalist,16,persona,False,yes,100,Persona is explicitly described as a high school student
173367,A high school student interested in pursuing a career in social work and looks up to the retired social worker as a role model,16,persona,False,yes,100,Persona is explicitly described as a high school student
173446,A high school science fair champion who experiments with plant genetics and tutors younger students in biology,16,persona,False,yes,100,Persona is described as a high school science fair champion
173673,A regular high school student who never had to use any subscription-based study aid before,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
173677,A talented high school basketball player looking to improve their guard skills,16,persona,False,yes,100,Persona is explicitly described as a high school student
174778,A high school student who dreams of becoming a hematologist and seeks guidance and advice,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
174980,A curious high school student who recently took up an interest in virology and is learning about the coronavirus for a school project.,16,persona,False,yes,100,Persona is explicitly described as a high school student
175334,A high school athlete who initially doubted the benefits of yoga but now credits it for improving their performance and mental well-being,16,persona,False,yes,100,Persona is explicitly described as a high school athlete
175369,A high school band member who plays the trumpet and admires their grandparent's contribution to music,16,persona,False,yes,100,Persona is described as a high school band member
176055,A high school student who struggled with reading comprehension and found solace in art,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
176704,A diligent high schooler who aspires to learn English and travel outside Syria,16,persona,False,yes,100,Persona explicitly describes themselves as a high schooler
177367,An ambitious high school student who takes additional jobs to contribute to the family income,16,persona,False,yes,100,explicitly described as a high school student
177393,A high school student who has attended every live performance and knows all the YouTuber's songs by heart,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
177792,A high school senior who excels in visual learning and can offer insights on effective teaching techniques,16,persona,False,yes,100,Persona is explicitly described as a high school senior
177910,"A high school basketball star with a promising future, recently sidetracked by a torn ACL",16,persona,False,yes,100,Persona is explicitly described as a high school basketball star
178052,"A high school student who opts in for science subjects, hoping to follow older sibling's footsteps in computer science",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
178162,A high school senior who has benefited from the individualized education plans and is now considering a career in education,16,persona,False,yes,100,Persona is explicitly described as a high school senior
178415,a high school student who is doubtful about discount shopping,16,persona,False,yes,100,explicitly described as a high school student
179396,A high school junior who is producing a documentary on the social effects of the internet for a class project,16,persona,False,yes,100,Persona is explicitly described as a high school junior
179509,A high school basketball player with a recurring ankle sprain who needs long-term management strategies,16,persona,False,yes,100,Persona is explicitly described as a high school basketball player
179551,A high school student curious about different religions and seeking guidance for their future studies,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
179667,A politically indifferent high school student who's just been assigned to write a report about a local politician.,16,persona,False,yes,100,explicitly described as a high school student
179745,A high school student looking for hands-on work experience in the field,16,persona,False,yes,100,Explicitly describes themselves as a high school student
179800,A high school student who helps the local business owner manage social media accounts and promote financial education initiatives,16,persona,False,yes,100,Persona is explicitly described as a high school student
179918,A driven high school student with ambitions of becoming a neurosurgeon,16,persona,False,yes,100,Explicitly described as a high school student
180657,An aspiring athlete at Moeller High School who looks up to former successful players for inspiration,16,persona,False,yes,100,currently attending high school
180734,A high school student who recently moved to a new military base and is struggling to adapt to the new environment,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
181005,An Indonesian high school student who is interested in the entertainment industry,16,persona,False,yes,100,Persona is explicitly described as a high school student
181072,A high school student who aspires to become a firefighter and admires the custodian's dedication to their job,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
181443,A shy but brilliant high school student known for their deep thoughts on global economic issues,16,persona,False,yes,100,Persona is explicitly described as a high school student
181602,A Catholic high school student who is interested in humanistic education and deeply respects Jesuits.,16,persona,False,yes,100,Explicitly described as a high school student
181735,A high school student interested in pursuing a career in technology but lacks basic digital skills,16,persona,False,yes,100,Persona is explicitly described as a high school student
182110,"A high school student participating in a logic competition, eager to learn new strategies",16,persona,False,yes,100,Explicitly described as a high school student
182932,A high school student advocating for youth empowerment and representation in local government,16,persona,False,yes,100,Persona is explicitly described as a high school student
183028,A high school student with a natural talent for argumentation seeking to improve their skills under the coach's guidance,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
183192,A high school history enthusiast eager to learn about the contributions of Mexican immigrants,16,persona,False,yes,100,Persona is explicitly described as a high school enthusiast
183449,A high school student who finds inspiration in the podcast series and has started their own history blog,16,persona,False,yes,100,Persona is explicitly described as a high school student
183469,A high school student who looks up to their older sibling's leadership skills and seeks guidance on running for student council,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
183630,A high school student in Japan who respects tradition and academic achievements,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
183675,"A high school friend who is a talented beatmaker, always on the lookout for fresh sounds",16,persona,False,yes,100,explicitly described as a high school friend
183847,A high school student who shares their thoughts on recent YA books they have read,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
184407,"A high school student fascinated by old equipment, developing a newfound interest in analog photography",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
185016,a high school student who loves animation and space exploration but isn't interested in the Oscars.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
185082,A diligent high school junior who aspires to become an anthropologist,16,persona,False,yes,100,Persona explicitly describes themselves as a high school junior
185431,A high school student who is president of their school's investment club,16,persona,False,yes,100,Persona is explicitly described as a high school student
185651,a high school student who is fascinated with how the world of online gaming and real world shopping can intersect.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
185997,A high school student seeking help in understanding geometric proofs,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
186018,A high school math whiz-kid who ironically enjoys history and dreams about being a historian,16,persona,False,yes,100,Persona is explicitly described as a high school student
186227,a high school classmate who was part of the same swim team as Florianne Bultje,16,persona,False,yes,100,explicitly mentioned as a high school classmate
186387,A high school student who credits the YouTuber for sparking their interest in history,16,persona,False,yes,100,Explicitly described as a high school student
187182,A high school student conducting independent research on lesser-known aspects of the Holocaust,16,persona,False,yes,100,Persona is explicitly described as a high school student
187961,"The role I am assuming here is that of a high school anime club president, who is an ardent fan of the “Demon Slayer: Kimetsu no Yaiba” manga and anime series.",16,persona,False,yes,100,Persona is described as a high school anime club president
188192,A linebacker from a competing high school who is equally determined to win a scholarship and succeed,16,persona,False,yes,100,Persona is described as a high school student
188457,"A high school student aspiring to be a doctor, seeking guidance on how to excel in both academics and sports",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
188988,A high school quarterback determined to break the retired coach's records,16,persona,False,yes,100,Persona is explicitly described as a high school student
189201,A high school literature student needing help in understanding shakespearean dialogue,16,persona,False,yes,100,Persona is explicitly described as a high school student
189280,"A high school student with a passion for history, seeking guidance on choosing a research topic for a history fair",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
189553,A high school student discovering the joy of reading through their grandmother's book recommendations,16,persona,False,yes,100,Persona is explicitly described as a high school student
189777,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,16,persona,False,yes,100,Persona is explicitly described as a high school student
190278,A high school student searching for a thought-provoking dystopian novel,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
190434,A slightly introverted high school band student who plays the trombone,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
190471,A shy high school student seeking advice on how to ask their crush out to prom,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
190593,A high school student seeking guidance in the subjects the student excels in to improve their grades,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
190943,A curious high school student seeking guidance for their science fair project,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
190967,A high school student who is struggling with depression and contemplating dropping out of school,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
191017,A teenager who enjoys eavesdropping on conversations to gather information for their high school gossip blog,16,persona,False,yes,100,"Persona mentions running a high school gossip blog, indicating they are a current high school student"
191123,A high school art student creating a visual series about the town's history,16,persona,False,yes,100,Persona is explicitly described as a high school student
191262,A fellow high school teenager passionate about 3D printing and often collaborates on interesting projects for the robotics club,16,persona,False,yes,100,Explicitly described as a high school teenager
191517,a Slovenian high school handball player,16,persona,False,yes,100,explicitly described as a high school student
191553,a curious high school student in Finland who's interested in computer science,16,persona,False,yes,100,explicitly described as a high school student
191644,a politically indifferent high school student in Argentina,16,persona,False,yes,100,explicitly described as a high school student
192200,A high school student interested in pursuing a career in education and eager to provide feedback on the curriculum specialist's programs,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
192615,"A high school girl with a natural talent for physics, but lacks confidence to pursue it further",16,persona,False,yes,100,Persona explicitly describes herself as a high school girl
192700,A high school student interested in pursuing a career in cloud computing and seeking guidance,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
192799,A high school student and JROTC member aiming to follow in military footsteps while embracing modern social values,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
192835,A high school student passionate about robotics and is learning Python for automation projects,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
192915,A sophomore in high school preparing for the SAT test,16,persona,False,yes,100,Explicitly mentioned as a high school student
193344,A senior high school student growing up in Vienna and interested in Software Engineering,16,persona,False,yes,100,Explicitly described as a senior high school student
193615,a high school student in Grandview who wants a part-time job,16,persona,False,yes,100,explicitly described as a high school student
193617,A tech-savvy high school student who is passionate about coding and wants to learn more about RESTful APIs,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
193622,A high school student with a passion for science who is challenged by the literature teacher to think critically about the human experience,16,persona,False,yes,100,Persona is explicitly described as a high school student
193901,"A high schooler struggling with traditional teaching methods, seeking personalized learning experiences",16,persona,False,yes,100,Persona explicitly describes themselves as a 'high schooler'
194004,A curious and determined high school junior with aspirations of becoming a doctor,16,persona,False,yes,100,Persona is explicitly described as a high school junior
194175,As a curious high school student interested in STEM fields and looking up to role models.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
194335,A curious and hardworking high school football player who aspires to pursue a career in astrophysics,16,persona,False,yes,100,Persona is explicitly described as a high school student
194461,a gossip-loving high school girl who is infatuated with the world of beauty pageantry,16,persona,False,yes,100,explicitly described as a high school girl
195090,"A high school student interested in physics, who benefits from the interactive exhibits in their learning",16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
195148,a high school football player dreaming of joining the NFL,16,persona,False,yes,100,explicitly described as a high school student
195254,A high school student curious about the history of their own school,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
195866,A high school history buff fascinated by Churchill's role in the war,16,persona,False,yes,100,Persona is described as a high school student
195946,A high school senior whose graduation party is being meticulously planned by the event planner,16,persona,False,yes,100,Explicitly described as a high school senior
196234,A high school student in Japan considering a career in science,16,persona,False,yes,100,Explicitly described as a high school student
196689,A high schooler actively involved in diversity and tolerance programs at their school,16,persona,False,yes,100,Persona is explicitly described as a high schooler
196895,A high school student who spends a significant amount of time interacting on social media platforms,16,persona,False,yes,100,Persona explicitly describes a current high school student
196948,A high school track and field star who often serves as a taste tester for new recipes,16,persona,False,yes,100,Persona is described as a high school track and field star
197032,a young female high school student in Spain who aspires to be a mathematician,16,persona,False,yes,100,explicitly described as a high school student
197040,A final year high school student who is hesitant about continuing music education.,16,persona,False,yes,100,Explicitly described as a high school student
197049,a high school student who dreams of working in fusion energy research.,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
197213,An Asian-American high school student who is the president of the social justice club at school.,16,persona,False,yes,100,Persona is explicitly described as a high school student
197299,a young Australian female high school student looking for feminist figures for her history project,16,persona,False,yes,100,explicitly described as a high school student
197355,A high school senior who has experienced the negative impact of standardized testing on their personal well-being,16,persona,False,yes,100,Persona is explicitly described as a high school senior
197435,"A high school student from a disadvantaged neighborhood, aspiring to become a software engineer",16,persona,False,yes,100,Persona is explicitly described as a high school student
197713,A high school student organizing a fundraiser to support veterans' organizations,16,persona,False,yes,100,Persona is explicitly described as a high school student
198068,A high school student who has witnessed school shootings and actively participates in student-led protests for safety,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
198252,A high school student who aspires to become a pilot and listens intently to the colonel's stories for inspiration,16,persona,False,yes,100,Persona is explicitly described as a high school student
198354,A junior in high school struggling with understanding algebraic concepts,16,persona,False,yes,100,Explicitly mentions being a junior in high school
198559,A high school student who designs DIY terrariums and sells them online for a social cause,16,persona,False,yes,100,Persona explicitly describes themselves as a high school student
198576,a young Slovenian high school teammate of Lan's who also aspires to be a professional athlete,16,persona,False,yes,100,explicitly described as a high school teammate
198830,A high school student preparing for the SAT and seeking advice on effective study strategies,16,persona,False,yes,100,Persona is explicitly described as a high school student
198993,A high school junior debating between a career in anthropology or graphic design,16,persona,False,yes,100,Persona is explicitly described as a high school junior
199507,a nervous Chilean high school student who has been assigned to present about local species,16,persona,False,yes,100,explicitly described as a high school student
